,Respondent,LanguageWorkedWith
8096,19650,SQL
8097,19656,C#
8097,19656,HTML/CSS
8097,19656,JavaScript
8097,19656,SQL
8097,19656,TypeScript
8098,19658,Python
8099,19660,Bash/Shell/PowerShell
8099,19660,Clojure
8099,19660,HTML/CSS
8099,19660,Java
8099,19660,JavaScript
8099,19660,PHP
8099,19660,SQL
8099,19660,TypeScript
8100,19661,Java
8100,19661,Kotlin
8101,19662,C
8101,19662,C++
8101,19662,HTML/CSS
8101,19662,Java
8101,19662,JavaScript
8101,19662,Python
8102,19664,HTML/CSS
8102,19664,JavaScript
8102,19664,PHP
8103,19665,C++
8103,19665,Java
8103,19665,Python
8103,19665,R
8103,19665,SQL
8104,19667,HTML/CSS
8104,19667,JavaScript
8104,19667,PHP
8105,19670,C
8105,19670,C++
8105,19670,Java
8105,19670,Python
8105,19670,Scala
8105,19670,SQL
8106,19674,Bash/Shell/PowerShell
8106,19674,SQL
8107,19676,HTML/CSS
8107,19676,JavaScript
8107,19676,PHP
8107,19676,SQL
8108,19677,Bash/Shell/PowerShell
8108,19677,C
8108,19677,C++
8108,19677,HTML/CSS
8108,19677,JavaScript
8108,19677,PHP
8108,19677,Python
8108,19677,Ruby
8108,19677,SQL
8108,19677,TypeScript
8108,19677,Other(s):
8109,19678,C
8109,19678,C#
8109,19678,HTML/CSS
8109,19678,JavaScript
8109,19678,Python
8109,19678,SQL
8109,19678,VBA
8110,19681,Python
8110,19681,SQL
8111,19683,Bash/Shell/PowerShell
8111,19683,C++
8111,19683,C#
8111,19683,HTML/CSS
8111,19683,JavaScript
8111,19683,SQL
8112,19692,C
8112,19692,C++
8112,19692,HTML/CSS
8112,19692,Java
8112,19692,JavaScript
8112,19692,Python
8112,19692,SQL
8112,19692,TypeScript
8113,19695,Java
8113,19695,JavaScript
8113,19695,Python
8113,19695,TypeScript
8114,19696,Bash/Shell/PowerShell
8114,19696,C++
8114,19696,C#
8114,19696,HTML/CSS
8114,19696,Java
8114,19696,JavaScript
8114,19696,PHP
8114,19696,SQL
8115,19699,Bash/Shell/PowerShell
8115,19699,C
8115,19699,C++
8115,19699,HTML/CSS
8115,19699,JavaScript
8115,19699,TypeScript
8116,19701,Bash/Shell/PowerShell
8116,19701,HTML/CSS
8116,19701,Java
8116,19701,JavaScript
8116,19701,SQL
8117,19702,C++
8117,19702,C#
8117,19702,HTML/CSS
8117,19702,JavaScript
8117,19702,Python
8117,19702,SQL
8117,19702,VBA
8117,19702,Other(s):
8118,19705,JavaScript
8118,19705,Python
8119,19706,C#
8119,19706,HTML/CSS
8119,19706,JavaScript
8119,19706,TypeScript
8120,19708,Bash/Shell/PowerShell
8120,19708,HTML/CSS
8120,19708,JavaScript
8120,19708,Ruby
8120,19708,SQL
8121,19711,Bash/Shell/PowerShell
8121,19711,C#
8121,19711,HTML/CSS
8121,19711,JavaScript
8121,19711,PHP
8121,19711,SQL
8122,19713,Java
8122,19713,Kotlin
8122,19713,Swift
8123,19715,Assembly
8123,19715,Bash/Shell/PowerShell
8123,19715,C
8123,19715,C++
8123,19715,HTML/CSS
8123,19715,JavaScript
8123,19715,Kotlin
8123,19715,PHP
8123,19715,Python
8123,19715,R
8123,19715,Rust
8123,19715,Scala
8123,19715,SQL
8123,19715,TypeScript
8124,19716,Bash/Shell/PowerShell
8124,19716,C
8124,19716,HTML/CSS
8124,19716,Java
8124,19716,JavaScript
8124,19716,Python
8124,19716,SQL
8124,19716,TypeScript
8125,19717,Bash/Shell/PowerShell
8125,19717,HTML/CSS
8125,19717,JavaScript
8125,19717,SQL
8125,19717,Other(s):
8126,19719,Java
8126,19719,JavaScript
8126,19719,PHP
8126,19719,SQL
8126,19719,TypeScript
8127,19721,Bash/Shell/PowerShell
8127,19721,HTML/CSS
8127,19721,Java
8127,19721,JavaScript
8127,19721,Python
8127,19721,SQL
8128,19724,HTML/CSS
8128,19724,Java
8128,19724,JavaScript
8128,19724,PHP
8128,19724,Python
8128,19724,Ruby
8128,19724,SQL
8128,19724,TypeScript
8129,19734,Bash/Shell/PowerShell
8129,19734,C#
8129,19734,HTML/CSS
8129,19734,Java
8129,19734,JavaScript
8129,19734,SQL
8129,19734,TypeScript
8130,19736,HTML/CSS
8130,19736,JavaScript
8131,19737,C
8131,19737,HTML/CSS
8131,19737,Java
8131,19737,JavaScript
8131,19737,TypeScript
8132,19738,HTML/CSS
8132,19738,Python
8132,19738,Other(s):
8133,19739,Bash/Shell/PowerShell
8133,19739,Clojure
8133,19739,Go
8133,19739,Python
8133,19739,SQL
8134,19740,C
8134,19740,C++
8134,19740,HTML/CSS
8134,19740,Java
8134,19740,JavaScript
8134,19740,TypeScript
8135,19743,Go
8135,19743,JavaScript
8135,19743,Python
8135,19743,Ruby
8135,19743,SQL
8136,19744,Bash/Shell/PowerShell
8136,19744,HTML/CSS
8136,19744,Java
8136,19744,JavaScript
8136,19744,Kotlin
8136,19744,Objective-C
8136,19744,Python
8136,19744,Ruby
8136,19744,SQL
8136,19744,Swift
8137,19746,HTML/CSS
8137,19746,JavaScript
8137,19746,TypeScript
8138,19747,Assembly
8138,19747,Bash/Shell/PowerShell
8138,19747,C
8138,19747,JavaScript
8138,19747,Python
8139,19751,Java
8139,19751,JavaScript
8140,19754,Java
8140,19754,JavaScript
8140,19754,Python
8140,19754,Ruby
8140,19754,SQL
8141,19760,Bash/Shell/PowerShell
8141,19760,HTML/CSS
8141,19760,JavaScript
8141,19760,PHP
8141,19760,SQL
8142,19764,Java
8142,19764,JavaScript
8142,19764,Kotlin
8142,19764,Ruby
8142,19764,SQL
8143,19765,Bash/Shell/PowerShell
8143,19765,C#
8143,19765,HTML/CSS
8143,19765,SQL
8144,19773,C++
8144,19773,HTML/CSS
8144,19773,JavaScript
8144,19773,Python
8145,19775,Bash/Shell/PowerShell
8145,19775,C
8145,19775,Other(s):
8146,19776,Bash/Shell/PowerShell
8146,19776,C++
8146,19776,C#
8146,19776,Python
8146,19776,SQL
8147,19777,HTML/CSS
8147,19777,JavaScript
8147,19777,SQL
8147,19777,Other(s):
8148,19780,C#
8148,19780,Go
8148,19780,JavaScript
8148,19780,Python
8148,19780,TypeScript
8149,19782,Go
8149,19782,HTML/CSS
8149,19782,JavaScript
8149,19782,Python
8149,19782,Ruby
8149,19782,SQL
8150,19785,JavaScript
8150,19785,Ruby
8151,19786,HTML/CSS
8151,19786,JavaScript
8151,19786,Ruby
8151,19786,SQL
8151,19786,TypeScript
8152,19788,C#
8152,19788,HTML/CSS
8152,19788,Java
8152,19788,JavaScript
8152,19788,Objective-C
8152,19788,Python
8152,19788,Ruby
8152,19788,Scala
8152,19788,SQL
8153,19789,C#
8153,19789,HTML/CSS
8153,19789,JavaScript
8153,19789,SQL
8153,19789,TypeScript
8154,19790,HTML/CSS
8154,19790,JavaScript
8154,19790,PHP
8155,19791,Bash/Shell/PowerShell
8155,19791,C
8155,19791,C++
8155,19791,HTML/CSS
8155,19791,Java
8155,19791,JavaScript
8155,19791,PHP
8155,19791,Python
8155,19791,R
8155,19791,SQL
8156,19792,Bash/Shell/PowerShell
8156,19792,JavaScript
8156,19792,PHP
8156,19792,SQL
8156,19792,Other(s):
8157,19795,C#
8157,19795,HTML/CSS
8157,19795,JavaScript
8157,19795,TypeScript
8158,19798,C#
8158,19798,Java
8158,19798,JavaScript
8158,19798,TypeScript
8159,19803,C++
8159,19803,C#
8159,19803,HTML/CSS
8159,19803,Java
8159,19803,JavaScript
8159,19803,TypeScript
8160,19804,HTML/CSS
8160,19804,Java
8160,19804,JavaScript
8160,19804,Python
8160,19804,SQL
8160,19804,TypeScript
8161,19806,Go
8161,19806,HTML/CSS
8161,19806,JavaScript
8161,19806,PHP
8161,19806,SQL
8162,19811,C#
8162,19811,HTML/CSS
8162,19811,JavaScript
8162,19811,TypeScript
8163,19813,Bash/Shell/PowerShell
8163,19813,C++
8163,19813,C#
8163,19813,JavaScript
8163,19813,PHP
8163,19813,Python
8163,19813,SQL
8164,19818,Java
8164,19818,JavaScript
8164,19818,Python
8164,19818,Ruby
8164,19818,Scala
8164,19818,SQL
8165,19820,Bash/Shell/PowerShell
8165,19820,JavaScript
8165,19820,Python
8165,19820,Ruby
8165,19820,SQL
8165,19820,VBA
8166,19823,HTML/CSS
8166,19823,JavaScript
8167,19824,Bash/Shell/PowerShell
8167,19824,Java
8167,19824,JavaScript
8167,19824,Python
8167,19824,Scala
8167,19824,SQL
8168,19826,Bash/Shell/PowerShell
8168,19826,Clojure
8168,19826,Go
8168,19826,HTML/CSS
8168,19826,Java
8168,19826,JavaScript
8168,19826,Kotlin
8168,19826,Ruby
8168,19826,TypeScript
8169,19828,Bash/Shell/PowerShell
8169,19828,Python
8169,19828,SQL
8170,19829,Bash/Shell/PowerShell
8170,19829,C
8170,19829,C++
8170,19829,C#
8170,19829,HTML/CSS
8170,19829,Java
8170,19829,JavaScript
8170,19829,Kotlin
8170,19829,Objective-C
8170,19829,Python
8170,19829,SQL
8170,19829,Swift
8170,19829,TypeScript
8170,19829,WebAssembly
8171,19830,Bash/Shell/PowerShell
8171,19830,C#
8171,19830,HTML/CSS
8171,19830,JavaScript
8171,19830,SQL
8171,19830,TypeScript
8171,19830,VBA
8172,19831,Bash/Shell/PowerShell
8172,19831,Python
8172,19831,SQL
8173,19832,C#
8173,19832,HTML/CSS
8173,19832,Java
8173,19832,JavaScript
8173,19832,PHP
8173,19832,Python
8173,19832,SQL
8173,19832,TypeScript
8174,19833,C
8174,19833,C++
8174,19833,C#
8174,19833,HTML/CSS
8174,19833,JavaScript
8174,19833,TypeScript
8175,19834,JavaScript
8175,19834,PHP
8176,19835,C#
8176,19835,HTML/CSS
8176,19835,JavaScript
8176,19835,PHP
8176,19835,Python
8176,19835,SQL
8177,19837,C#
8177,19837,HTML/CSS
8177,19837,JavaScript
8177,19837,Python
8177,19837,SQL
8177,19837,VBA
8178,19839,Bash/Shell/PowerShell
8178,19839,C++
8178,19839,C#
8178,19839,HTML/CSS
8178,19839,JavaScript
8178,19839,Python
8178,19839,SQL
8178,19839,TypeScript
8178,19839,VBA
8179,19842,Dart
8179,19842,Elixir
8179,19842,Erlang
8179,19842,HTML/CSS
8179,19842,Java
8179,19842,JavaScript
8179,19842,Kotlin
8179,19842,Swift
8180,19843,HTML/CSS
8180,19843,JavaScript
8180,19843,Ruby
8180,19843,SQL
8181,19846,C
8181,19846,C++
8181,19846,C#
8181,19846,HTML/CSS
8181,19846,Java
8181,19846,JavaScript
8181,19846,Objective-C
8181,19846,Python
8181,19846,Ruby
8181,19846,SQL
8181,19846,Swift
8182,19847,HTML/CSS
8182,19847,JavaScript
8182,19847,PHP
8182,19847,SQL
8182,19847,TypeScript
8183,19848,C#
8183,19848,HTML/CSS
8183,19848,JavaScript
8183,19848,PHP
8183,19848,Rust
8183,19848,SQL
8183,19848,VBA
8184,19849,Assembly
8184,19849,Bash/Shell/PowerShell
8184,19849,C
8184,19849,C++
8184,19849,Elixir
8184,19849,Erlang
8184,19849,HTML/CSS
8184,19849,Java
8184,19849,JavaScript
8184,19849,SQL
8185,19850,C#
8185,19850,Java
8186,19851,Assembly
8186,19851,Bash/Shell/PowerShell
8186,19851,C
8186,19851,C++
8186,19851,C#
8186,19851,HTML/CSS
8186,19851,Java
8186,19851,JavaScript
8186,19851,PHP
8186,19851,SQL
8186,19851,Other(s):
8187,19852,Go
8187,19852,HTML/CSS
8187,19852,JavaScript
8187,19852,Ruby
8188,19856,HTML/CSS
8188,19856,Java
8188,19856,JavaScript
8188,19856,Rust
8188,19856,TypeScript
8189,19860,Bash/Shell/PowerShell
8189,19860,C
8189,19860,C++
8189,19860,C#
8189,19860,HTML/CSS
8189,19860,Java
8189,19860,JavaScript
8189,19860,PHP
8189,19860,Python
8189,19860,SQL
8189,19860,TypeScript
8189,19860,VBA
8190,19861,JavaScript
8191,19863,Bash/Shell/PowerShell
8191,19863,HTML/CSS
8191,19863,JavaScript
8191,19863,Python
8192,19866,HTML/CSS
8192,19866,Java
8192,19866,JavaScript
8192,19866,SQL
8193,19868,C#
8194,19869,C#
8194,19869,HTML/CSS
8194,19869,JavaScript
8194,19869,SQL
8194,19869,TypeScript
8195,19870,C#
8195,19870,SQL
8196,19871,Elixir
8196,19871,Java
8196,19871,Scala
8196,19871,Other(s):
8197,19875,HTML/CSS
8197,19875,JavaScript
8197,19875,TypeScript
8198,19877,Bash/Shell/PowerShell
8198,19877,C
8198,19877,C++
8198,19877,C#
8198,19877,HTML/CSS
8198,19877,Java
8198,19877,JavaScript
8198,19877,PHP
8198,19877,SQL
8199,19878,C#
8199,19878,SQL
8200,19880,C#
8200,19880,F#
8200,19880,JavaScript
8200,19880,SQL
8201,19887,C#
8201,19887,HTML/CSS
8201,19887,JavaScript
8201,19887,TypeScript
8202,19888,Bash/Shell/PowerShell
8202,19888,C
8202,19888,Clojure
8202,19888,Go
8202,19888,HTML/CSS
8202,19888,Java
8202,19888,JavaScript
8202,19888,PHP
8202,19888,R
8202,19888,Scala
8202,19888,SQL
8203,19892,C
8203,19892,C++
8203,19892,HTML/CSS
8203,19892,Java
8203,19892,JavaScript
8203,19892,PHP
8203,19892,Python
8203,19892,R
8203,19892,SQL
8204,19893,C
8204,19893,C++
8204,19893,Java
8204,19893,Python
8205,19895,Bash/Shell/PowerShell
8205,19895,C#
8205,19895,HTML/CSS
8205,19895,Java
8205,19895,JavaScript
8205,19895,Kotlin
8205,19895,Scala
8205,19895,SQL
8205,19895,TypeScript
8206,19898,HTML/CSS
8206,19898,JavaScript
8207,19900,Dart
8207,19900,HTML/CSS
8207,19900,TypeScript
8208,19903,Go
8208,19903,Python
8209,19905,Bash/Shell/PowerShell
8209,19905,HTML/CSS
8209,19905,JavaScript
8209,19905,PHP
8209,19905,SQL
8210,19907,C#
8210,19907,HTML/CSS
8210,19907,Java
8210,19907,JavaScript
8210,19907,PHP
8210,19907,Python
8210,19907,SQL
8210,19907,Swift
8210,19907,VBA
8211,19908,C#
8211,19908,HTML/CSS
8211,19908,JavaScript
8211,19908,SQL
8211,19908,TypeScript
8212,19909,Bash/Shell/PowerShell
8212,19909,C#
8212,19909,HTML/CSS
8212,19909,TypeScript
8213,19911,HTML/CSS
8213,19911,JavaScript
8213,19911,PHP
8214,19913,C#
8214,19913,HTML/CSS
8214,19913,JavaScript
8215,19919,HTML/CSS
8215,19919,Java
8215,19919,JavaScript
8215,19919,Objective-C
8215,19919,TypeScript
8216,19920,C#
8216,19920,Dart
8216,19920,F#
8216,19920,Go
8216,19920,Java
8216,19920,JavaScript
8216,19920,Python
8216,19920,TypeScript
8216,19920,VBA
8217,19921,Bash/Shell/PowerShell
8217,19921,C#
8217,19921,HTML/CSS
8217,19921,JavaScript
8217,19921,PHP
8217,19921,SQL
8218,19927,C#
8218,19927,F#
8218,19927,HTML/CSS
8218,19927,JavaScript
8218,19927,TypeScript
8219,19928,HTML/CSS
8219,19928,JavaScript
8219,19928,PHP
8219,19928,Other(s):
8220,19932,C#
8220,19932,HTML/CSS
8220,19932,JavaScript
8220,19932,PHP
8220,19932,SQL
8221,19933,Bash/Shell/PowerShell
8221,19933,Ruby
8221,19933,Other(s):
8222,19934,Bash/Shell/PowerShell
8222,19934,C#
8222,19934,F#
8222,19934,JavaScript
8222,19934,SQL
8222,19934,TypeScript
8223,19935,Bash/Shell/PowerShell
8223,19935,C#
8223,19935,HTML/CSS
8223,19935,Java
8223,19935,JavaScript
8223,19935,Python
8223,19935,Ruby
8223,19935,SQL
8223,19935,TypeScript
8224,19936,C
8224,19936,C#
8224,19936,HTML/CSS
8224,19936,JavaScript
8224,19936,SQL
8224,19936,TypeScript
8225,19939,Bash/Shell/PowerShell
8225,19939,HTML/CSS
8225,19939,JavaScript
8225,19939,PHP
8225,19939,SQL
8226,19941,C++
8226,19941,C#
8226,19941,HTML/CSS
8226,19941,JavaScript
8226,19941,SQL
8226,19941,TypeScript
8227,19944,Bash/Shell/PowerShell
8227,19944,C++
8227,19944,C#
8227,19944,JavaScript
8227,19944,Python
8228,19945,Bash/Shell/PowerShell
8228,19945,C
8228,19945,C++
8228,19945,HTML/CSS
8228,19945,Java
8228,19945,JavaScript
8228,19945,PHP
8228,19945,Python
8228,19945,Swift
8229,19946,JavaScript
8230,19949,C#
8230,19949,HTML/CSS
8230,19949,JavaScript
8230,19949,PHP
8230,19949,SQL
8230,19949,Swift
8231,19950,HTML/CSS
8231,19950,JavaScript
8231,19950,PHP
8232,19951,Bash/Shell/PowerShell
8232,19951,HTML/CSS
8232,19951,JavaScript
8232,19951,Objective-C
8232,19951,PHP
8232,19951,Python
8232,19951,SQL
8232,19951,WebAssembly
8233,19952,Java
8233,19952,SQL
8233,19952,TypeScript
8234,19955,HTML/CSS
8234,19955,JavaScript
8234,19955,PHP
8235,19957,Bash/Shell/PowerShell
8235,19957,C#
8235,19957,Go
8235,19957,Java
8235,19957,Python
8235,19957,Scala
8235,19957,SQL
8236,19961,Assembly
8236,19961,Bash/Shell/PowerShell
8236,19961,C
8236,19961,C++
8236,19961,HTML/CSS
8236,19961,PHP
8236,19961,Python
8236,19961,SQL
8237,19962,HTML/CSS
8237,19962,Java
8237,19962,JavaScript
8237,19962,SQL
8237,19962,Swift
8238,19963,HTML/CSS
8238,19963,JavaScript
8238,19963,PHP
8238,19963,SQL
8238,19963,TypeScript
8239,19965,C#
8239,19965,HTML/CSS
8239,19965,JavaScript
8239,19965,Python
8239,19965,SQL
8240,19966,Java
8241,19968,Bash/Shell/PowerShell
8241,19968,C#
8241,19968,F#
8241,19968,HTML/CSS
8241,19968,Java
8241,19968,JavaScript
8241,19968,SQL
8241,19968,TypeScript
8242,19973,Bash/Shell/PowerShell
8242,19973,Java
8242,19973,Python
8243,19974,C
8243,19974,C#
8243,19974,SQL
8243,19974,VBA
8244,19978,C#
8245,19981,C++
8245,19981,C#
8245,19981,HTML/CSS
8245,19981,Java
8245,19981,Python
8245,19981,SQL
8246,19984,Bash/Shell/PowerShell
8246,19984,C
8246,19984,C++
8246,19984,C#
8246,19984,Go
8246,19984,Java
8247,19985,Bash/Shell/PowerShell
8247,19985,HTML/CSS
8247,19985,JavaScript
8247,19985,PHP
8247,19985,SQL
8248,19986,Dart
8248,19986,HTML/CSS
8248,19986,JavaScript
8248,19986,PHP
8248,19986,Ruby
8248,19986,SQL
8249,19989,JavaScript
8249,19989,Objective-C
8249,19989,Swift
8250,19991,Bash/Shell/PowerShell
8250,19991,C++
8250,19991,Go
8250,19991,HTML/CSS
8250,19991,Java
8250,19991,JavaScript
8250,19991,Python
8250,19991,R
8250,19991,Ruby
8250,19991,Scala
8250,19991,SQL
8250,19991,Swift
8250,19991,TypeScript
8251,19992,C
8251,19992,HTML/CSS
8251,19992,Java
8251,19992,JavaScript
8251,19992,Python
8251,19992,SQL
8252,19994,C#
8252,19994,HTML/CSS
8252,19994,JavaScript
8252,19994,SQL
8253,19996,Bash/Shell/PowerShell
8253,19996,C
8253,19996,C++
8253,19996,C#
8253,19996,F#
8253,19996,HTML/CSS
8253,19996,JavaScript
8253,19996,SQL
8253,19996,Other(s):
8254,19998,C
8254,19998,C++
8254,19998,Java
8254,19998,SQL
8255,20002,Bash/Shell/PowerShell
8255,20002,C
8255,20002,C++
8255,20002,C#
8255,20002,Go
8255,20002,JavaScript
8255,20002,Python
8255,20002,TypeScript
8256,20003,HTML/CSS
8256,20003,Java
8256,20003,JavaScript
8256,20003,Python
8256,20003,Ruby
8256,20003,SQL
8257,20004,Bash/Shell/PowerShell
8257,20004,HTML/CSS
8257,20004,Java
8257,20004,JavaScript
8257,20004,Scala
8257,20004,SQL
8257,20004,TypeScript
8258,20013,HTML/CSS
8258,20013,Java
8258,20013,JavaScript
8258,20013,Kotlin
8258,20013,Scala
8258,20013,SQL
8259,20015,C#
8259,20015,HTML/CSS
8259,20015,JavaScript
8259,20015,PHP
8259,20015,SQL
8259,20015,TypeScript
8260,20016,HTML/CSS
8260,20016,JavaScript
8260,20016,PHP
8260,20016,SQL
8261,20017,Bash/Shell/PowerShell
8261,20017,C#
8261,20017,Elixir
8261,20017,HTML/CSS
8261,20017,JavaScript
8261,20017,Python
8261,20017,Ruby
8261,20017,SQL
8262,20018,C#
8262,20018,HTML/CSS
8262,20018,JavaScript
8262,20018,PHP
8262,20018,SQL
8262,20018,Other(s):
8263,20021,C
8263,20021,C#
8263,20021,HTML/CSS
8263,20021,Java
8263,20021,JavaScript
8263,20021,PHP
8263,20021,Python
8263,20021,SQL
8263,20021,TypeScript
8264,20023,HTML/CSS
8264,20023,Java
8264,20023,JavaScript
8264,20023,Kotlin
8264,20023,SQL
8265,20027,Bash/Shell/PowerShell
8265,20027,C#
8265,20027,F#
8265,20027,JavaScript
8265,20027,Python
8265,20027,Scala
8266,20029,Java
8266,20029,Kotlin
8267,20035,Python
8267,20035,Scala
8268,20038,Erlang
8268,20038,HTML/CSS
8268,20038,Python
8268,20038,Ruby
8268,20038,SQL
8268,20038,TypeScript
8269,20039,C#
8269,20039,HTML/CSS
8269,20039,SQL
8269,20039,VBA
8270,20043,JavaScript
8270,20043,Python
8270,20043,TypeScript
8271,20044,Java
8271,20044,JavaScript
8272,20045,Dart
8272,20045,Java
8272,20045,Kotlin
8272,20045,R
8272,20045,Scala
8273,20048,Bash/Shell/PowerShell
8273,20048,C++
8273,20048,C#
8273,20048,SQL
8274,20049,HTML/CSS
8274,20049,JavaScript
8274,20049,Python
8274,20049,SQL
8275,20050,Bash/Shell/PowerShell
8275,20050,C
8275,20050,Erlang
8275,20050,PHP
8275,20050,Python
8275,20050,SQL
8276,20053,HTML/CSS
8276,20053,JavaScript
8276,20053,Python
8276,20053,SQL
8277,20055,Bash/Shell/PowerShell
8277,20055,C
8277,20055,C++
8277,20055,HTML/CSS
8277,20055,Java
8277,20055,JavaScript
8277,20055,Objective-C
8277,20055,PHP
8277,20055,Ruby
8277,20055,SQL
8277,20055,Swift
8278,20056,Bash/Shell/PowerShell
8278,20056,C#
8278,20056,HTML/CSS
8278,20056,JavaScript
8278,20056,SQL
8278,20056,TypeScript
8279,20064,Bash/Shell/PowerShell
8279,20064,C#
8279,20064,Java
8279,20064,JavaScript
8279,20064,SQL
8280,20067,Bash/Shell/PowerShell
8280,20067,HTML/CSS
8280,20067,Java
8280,20067,JavaScript
8280,20067,Python
8280,20067,SQL
8280,20067,TypeScript
8281,20076,Bash/Shell/PowerShell
8281,20076,C#
8281,20076,Go
8281,20076,HTML/CSS
8281,20076,Java
8281,20076,JavaScript
8281,20076,Python
8281,20076,Ruby
8281,20076,SQL
8281,20076,TypeScript
8282,20077,JavaScript
8282,20077,Python
8283,20081,Bash/Shell/PowerShell
8283,20081,C++
8283,20081,C#
8283,20081,HTML/CSS
8283,20081,JavaScript
8283,20081,SQL
8283,20081,TypeScript
8284,20082,C
8284,20082,C++
8284,20082,HTML/CSS
8284,20082,JavaScript
8284,20082,PHP
8285,20084,C
8285,20084,C++
8285,20084,Java
8285,20084,Python
8285,20084,SQL
8286,20085,Python
8286,20085,Ruby
8286,20085,SQL
8287,20086,Java
8287,20086,SQL
8288,20092,Python
8289,20097,C#
8289,20097,SQL
8290,20098,JavaScript
8290,20098,SQL
8291,20102,Bash/Shell/PowerShell
8291,20102,C++
8291,20102,C#
8291,20102,HTML/CSS
8291,20102,JavaScript
8291,20102,PHP
8291,20102,Python
8291,20102,SQL
8292,20103,HTML/CSS
8292,20103,Java
8292,20103,JavaScript
8292,20103,PHP
8292,20103,Python
8292,20103,SQL
8293,20104,C#
8293,20104,HTML/CSS
8293,20104,JavaScript
8293,20104,PHP
8293,20104,SQL
8294,20105,JavaScript
8294,20105,PHP
8294,20105,SQL
8295,20109,C#
8295,20109,HTML/CSS
8295,20109,JavaScript
8295,20109,SQL
8295,20109,TypeScript
8296,20111,Bash/Shell/PowerShell
8296,20111,C
8296,20111,C++
8296,20111,C#
8296,20111,Python
8296,20111,SQL
8297,20115,Bash/Shell/PowerShell
8297,20115,HTML/CSS
8297,20115,PHP
8297,20115,Python
8297,20115,Ruby
8297,20115,SQL
8297,20115,TypeScript
8297,20115,WebAssembly
8298,20117,HTML/CSS
8298,20117,JavaScript
8299,20118,C
8299,20118,C++
8299,20118,C#
8299,20118,HTML/CSS
8299,20118,Java
8299,20118,JavaScript
8299,20118,Python
8299,20118,SQL
8300,20121,HTML/CSS
8300,20121,Java
8300,20121,JavaScript
8301,20124,C++
8301,20124,HTML/CSS
8301,20124,JavaScript
8301,20124,PHP
8301,20124,Python
8301,20124,SQL
8302,20127,C#
8302,20127,HTML/CSS
8302,20127,JavaScript
8302,20127,Python
8302,20127,SQL
8302,20127,TypeScript
8303,20132,Bash/Shell/PowerShell
8303,20132,C
8303,20132,C++
8303,20132,HTML/CSS
8303,20132,Java
8303,20132,JavaScript
8303,20132,Objective-C
8303,20132,PHP
8303,20132,SQL
8303,20132,Swift
8304,20134,C#
8304,20134,F#
8304,20134,HTML/CSS
8304,20134,Java
8304,20134,JavaScript
8304,20134,Python
8305,20136,Bash/Shell/PowerShell
8305,20136,C
8305,20136,C++
8305,20136,HTML/CSS
8305,20136,Java
8305,20136,JavaScript
8305,20136,Python
8305,20136,SQL
8305,20136,TypeScript
8306,20141,C
8306,20141,C++
8306,20141,C#
8306,20141,HTML/CSS
8306,20141,JavaScript
8306,20141,Ruby
8306,20141,SQL
8307,20154,Dart
8307,20154,Python
8308,20157,Assembly
8308,20157,Bash/Shell/PowerShell
8308,20157,C
8308,20157,C++
8308,20157,C#
8308,20157,HTML/CSS
8308,20157,Java
8308,20157,Objective-C
8308,20157,PHP
8308,20157,Python
8308,20157,SQL
8308,20157,Swift
8308,20157,TypeScript
8309,20159,Bash/Shell/PowerShell
8309,20159,C#
8309,20159,HTML/CSS
8309,20159,JavaScript
8309,20159,Python
8309,20159,Swift
8309,20159,TypeScript
8310,20161,C
8310,20161,C++
8310,20161,C#
8310,20161,Java
8310,20161,Python
8310,20161,SQL
8310,20161,Other(s):
8311,20162,C#
8311,20162,HTML/CSS
8311,20162,JavaScript
8311,20162,VBA
8312,20163,Bash/Shell/PowerShell
8312,20163,C
8312,20163,C++
8312,20163,C#
8312,20163,Go
8312,20163,HTML/CSS
8312,20163,JavaScript
8312,20163,Python
8312,20163,Rust
8312,20163,SQL
8312,20163,Other(s):
8313,20164,Bash/Shell/PowerShell
8313,20164,Dart
